vault,name,symbol,block_created,tx_hash,tvl,denomination_asset,policies,creator
0x9f0e78213c23C0bbF7233A4CE0B1F83c7C271352,SZNZ,SZNZ,17907015,0x139ab7be7bf34a50c9b76aa00a233330b032c3f037d850e1e8d64a097effd005,0,DAI,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x4989503997dc06A085ed5d71E43F09f697E02E14
0x2513f383A92e0a30FA48a1D01069Ca50Ba32e045,Optimus,OPTM,17940293,0x3d4bc506115a2b28f0baf22e0803f6177efae2e9c7641ede24fa2cfd0546fc67,50.770349,USDT,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0xF6568012a2c27cddF968D252072bCF32E087ccd3
0xfe84098C13792A7e7a7272B8E7896DA658bBD66D,dima test,TESTA,17940889,0xb8663d6fa4593c2f87fc19f5a6370e92574382d5d7a2ee831ab5a3c6991956d8,16.77637,USDT,,0xA1D5D683b5C6cB048ab202eB97E90A3DE2Ed5A1f
0x788703683cbf6C6D195B46A1f1DE8de8DdF247A6,rawnap,rawna,17975343,0x81981be4d21c6f6bf49f6866cedae8d9709baf39d781bbe271feb29a11a8581c,5.537436,USDT,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x286a10A218C0fd26d38E1087512e1Bfa4d7f5384
0x26b134F0B8361c5e6295b5DBf40707e2b7A9311E,Pradeep,DEEP,18007973,0xd6303200b61686cd2eeead0e0efa1c5a7fd8ff1eaa8179854367efd1123f351a,0,DAI,ALLOWED_DEPOSIT_RECIPIENTS ALLOWED_SHARES_TRANSFER_RECIPIENTS,0x61fdff48D154c6079E43CBf14027057b367cb3b2
0xDfcC35bF180d72E5665A9b4B6a26028152FA1A28,Syndicate,SYN,18014760,0xe6bb33f68ed1ef27bfbb734f008de81fa1708bc680701923b99eb37a1c8a1e47,0,USDT,,0x73183f5E168BC6aEC37170616525dBfe4468f6B7
0x04747B503591721301eac6775EC3B15a6C2A8A4F,algobitz,algo,18032100,0x7054405399708f56967e1c9d55b34f03991f831eba0b5fe1fecc035eb6548f51,2.922228,USDT,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x286a10A218C0fd26d38E1087512e1Bfa4d7f5384
0x7677d25b608D2dA4a9e088022eD58D34a8402780,A-DAM Capital Public Fund,ADAMP,18033662,0xbe796307a9834e3b2c1e98104fddbc3e21e7d28af39279a9b637c3dbe5438b8d,0,USDC,MIN_MAX_INVESTMENT CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0xee4C57df67E7Bb68e814607ECf973AA32d1220c4
0xCf5c6db3dcd86336032A4D57bb6CBBaF1899421e,Rebel Test Vault,RTEST,18036866,0x154fc085dc2ba3bd410290ca24283f693f2e675bacd7eb00dc1e71097b455035,536.9797427386819857584805525,WETH,ALLOWED_DEPOSIT_RECIPIENTS ALLOWED_ADAPTER_INCOMING_ASSETS CUMULATIVE_SLIPPAGE_TOLERANCE ALLOWED_SHARES_TRANSFER_RECIPIENTS ALLOWED_ASSETS_FOR_REDEMPTION MIN_ASSET_BALANCES_POST_REDEMPTION,0x4Ba854981CA7cE1737ad2Dea6c3A260eF8caFE60
0x16770D642e882e1769cE4ac8612b8bc0601506fC,Diva Early Stakers ETH Vault,DVTVL,18162907,0x935ae7ce7c06241af48577303c6f0c7e7514aab97109711b7a8c4f683b7483df,3820486.910763136759140092825,WETH,MIN_MAX_INVESTMENT ALLOWED_ADAPTERS ALLOWED_SHARES_TRANSFER_RECIPIENTS ALLOWED_EXTERNAL_POSITION_TYPES,0x988e94ef74397024c58ADE9815E30Ee84072463f
0x1ce8aAfb51e79F6BDc0EF2eBd6fD34b00620f6dB,Diva Early Stakers stETH Vault,DSTVL,18162932,0x16b3d769198fec94ca0348d18cfc18135fabf2fe7ae28d030e0ab96d7ccea6a9,17457.590647381679224811,stETH,MIN_MAX_INVESTMENT ALLOWED_ADAPTERS ALLOWED_SHARES_TRANSFER_RECIPIENTS ALLOWED_EXTERNAL_POSITION_TYPES,0x988e94ef74397024c58ADE9815E30Ee84072463f
0x385535eCeBfb471457715583E5e0887C196689E3,SunnyG Bull DeFi,SUNNY,18182132,0x1f89fd996d20e599572ad4d6c4fd3b5a68a8fa61094a663f82f59e2b7bdb45fd,0,USDC,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x568d5132D2a2FAC4D5671509Ab9D787Af54D0810
0x65EEAdC9c5307d0712952C7148C3e8b4D0c5b551,Demo Vault,DEMO,18184082,0x1c304aafb2af468ba417ec2ad3d29565c767786856a61dde0a10158c273a6b61,0E-8,WETH,MIN_MAX_INVESTMENT ALLOWED_ADAPTERS ALLOWED_SHARES_TRANSFER_RECIPIENTS ALLOWED_EXTERNAL_POSITION_TYPES,0xC53e74d0AD1601Ac02e2e1bC71823819512f9192
0xa5CEF46779A196bb0E8320dFD7b085D62E112CEB,Korykos Fund,ENZF,18220364,0xf9293dfece17dd771948cc6c1b874b9e9cc41f2d78abe798f82e75322b30cb9d,0,USDC,ALLOWED_ASSETS_FOR_REDEMPTION,0x84d21f27eAbc3AAA49d37BCAB6fAd5D136D8d6b5
0x06aF351D5DBAB023175312Aed3308aBB20DD04fe,Acadamy Test,ACT,18225735,0xd74a523115dccd4daeac9e06da475578c586168839dd10d90887a12b67d14f1c,153.338641122265820804,DAI,ALLOWED_DEPOSIT_RECIPIENTS MIN_MAX_INVESTMENT MIN_ASSET_BALANCES_POST_REDEMPTION ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0xE81b32cCa58C2d497291fc4DB20736F2D8e06861
0xc84BC4E67DcC95064572d3466515F5157C1C4b9a,IO-TEST,ENZF,18234538,0x648785c3345e11d8c6e850a4fed4f55483ed64858502ffd6fdfe86a3c50c8532,0,USDC,ALLOWED_SHARES_TRANSFER_RECIPIENTS,0x450ab78334D79b489E3AC2d9DE5C7625d12885A5
0xA5E630c041d0bc4A3C54dc73E1750166d2530B62,净材科技一号,ENZF,18267010,0xdec403253e314c48338648d61d3afa77ce62833f32775a2e35eec83d892294e2,17514.397208,USDC,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x0dA5bCfE5448B08eB0758Ab10A10e28a7dE06012
0xcaAe09f2c8288A839E82dD79502b0dA3fCd0fb27,test1,stETH,18268783,0xfba5b73cf9d332372ff7592a488c8e06b1277ceaff7922f3d6f322d3bc55112f,0,stETH,ALLOWED_ADAPTERS ALLOWED_ASSETS_FOR_REDEMPTION,0x0fc59C9C998537c940a9Dfc7DacDe533a9c496Fe
0xd7bfC1b1937f65AcE87DE6Baaa770B47906B1C58,test2,ENZF,18268814,0x8c9b58e2733c8db316c360e186d66be914f6c944fe698d1ef9e6b6aa3b766d40,0.122004989290378026,stETH,ALLOWED_ADAPTERS CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x0fc59C9C998537c940a9Dfc7DacDe533a9c496Fe
0x02549eb9E1c70989404E6d8A5209349dE8187495,Cypher ETH,CETH,18281733,0xeb5d3948fd434c6b46f69a63023ab0ab62370def12a945ba0be36545bc0dc9ef,64.391522,USDC,ALLOWED_DEPOSIT_RECIPIENTS ALLOWED_SHARES_TRANSFER_RECIPIENTS,0x4bBcEf7a36Ae8ce5CEF6B41B3139ef824129Ca12
0x1E20C401701dCc4747C89652Cb860eA13444720C,Graphite Capital,GRPH,18288842,0x91cceb871098b50ae569191bc6ac7b458e0e6f82b5b0377e458c22fea98e5bc4,0,USDC,MIN_MAX_INVESTMENT CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x54afDe5B4C16aC610B67f50D393AdaB3a84203c1
0x6873c9CCBa51af408AfE17c4Fa3D5a2FBd1E983C,OnCloud9,ONC,18318185,0x0e0d07f726cbb0f4dc27c4d820cc8d809ae02cc58734207e419660e68e4d7468,315.853164,USDC,MIN_MAX_INVESTMENT ALLOWED_ASSETS_FOR_REDEMPTION,0x4dbFC560dc6dAb54E786F4B14177539B73f20618
0x6136048E68c1F39A2bB53C22F4330e97BbCf3129,KairosFund.io Long-Hedge Strategy,KFLHS,18371880,0xdcfd1fc9b88ce94bd90ece8f6ea810f9bd619c6bc8aeb17e60a08ba874f5e03f,0,USDT,MIN_MAX_INVESTMENT,0x62C9F01595C345E3804Dac838dcaAce5a78e2C2D
0xb6dB106a59AE2CAC012701Eb1662A8B4Be4a02F6,testss,SUPER,18382853,0x8146c3b63a3b460eb6cfcb7b2eabf8b17ae2c4e5161ee3fbbf76c1f940b402da,0,stETH,,0x0fc59C9C998537c940a9Dfc7DacDe533a9c496Fe
0x3E756Bd807C067e34a5966A880f3ea98E5bfdD56,Academy btc,Abtc,18411786,0x3bb0221dc9a048524e09f60ed4eabd8be12c2456b4a36f8f246fc50db0aedc31,0.0004906,WBTC,,0xE81b32cCa58C2d497291fc4DB20736F2D8e06861
0xf3D876009Dd0B356A17B0b36923c931b45d2F2D1,CIVA D,CVD,18412370,0x9798f3b5cf38e503844bc59776409b4642d85f902ae87c4fe067cd7b6e42e18b,16947.974561500831467949,DAI,ALLOWED_DEPOSIT_RECIPIENTS MIN_MAX_INVESTMENT ALLOWED_SHARES_TRANSFER_RECIPIENTS,0x2A161c6BB94D03A6284431330F1217e72df9AD9D
0x99995bA4Ce6A422b8523887a3897D588f1DE6bf9,Wbtc test,Wbte,18412398,0x0741bf070572f733d7d1f61207cf49a3ae4b25d5696eba17f64fa9cf2d2aea7f,0.00159733,WBTC,ALLOWED_SHARES_TRANSFER_RECIPIENTS ALLOWED_ASSETS_FOR_REDEMPTION,0xE81b32cCa58C2d497291fc4DB20736F2D8e06861
0x9cf20B97A74fc99cBC8c84769F5Ca4e974Bf039a,CIVA B,CVB,18412825,0xc3cde678967a13414f1a1a5f0a20a1647e8ee133500a779440cf4d9ee46e1b94,4.60808358,WBTC,ALLOWED_DEPOSIT_RECIPIENTS MIN_MAX_INVESTMENT ALLOWED_SHARES_TRANSFER_RECIPIENTS,0x2A161c6BB94D03A6284431330F1217e72df9AD9D
0x325a0E5C84B4d961B19161956f57Ae8bA5Bb3c26,Super swETH,SUPER,18413930,0xb94d223eff859f4ebd1b2758fc430c6509518bf2628eba59484709472e74e003,6202.81183557972254488,stETH,ALLOWED_ADAPTERS CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x0fc59C9C998537c940a9Dfc7DacDe533a9c496Fe
0x94F3633151e579F6325a6850741a8Bb2d4EC2E19,Pombalica,RAST,18462977,0xab23551510efc668037e3a733ae8a8d9fe312090241e736d7df16bf8ad96db3b,0,MLN,ALLOWED_DEPOSIT_RECIPIENTS ALLOWED_SHARES_TRANSFER_RECIPIENTS,0xDd277f1Fbf52FCB94bBD56D55258B9EcA1cA7152
0x3E1f58448eaD2299b52dA5f9a7FbCfC6A6353087,Pombalica,RAST,18462983,0xf0bc4c717bdf56292c3738be25ea20711fc5ec968108c2425c47f621fafef5b8,0,MLN,ALLOWED_DEPOSIT_RECIPIENTS ALLOWED_SHARES_TRANSFER_RECIPIENTS,0xDd277f1Fbf52FCB94bBD56D55258B9EcA1cA7152
0xA21cA37198A2a926Df341D3c485FadD10017Ce29,Grandmaster Fund,GMS,18493083,0x0abb2548f245468f2a6bd33195af4d67bc0080a29791f2b1e1d00246907df738,0,USDT,ALLOWED_DEPOSIT_RECIPIENTS ALLOWED_SHARES_TRANSFER_RECIPIENTS,0x60Fff11889c4FDdC62c8b42c44918B526e292455
0x5D28a1C7Fb19d3468BaB5C9dB674E6A83D946676,INeedSomeYield,INSY,18495085,0x60f1448a52987ee28853b3e563a7826dbc505e0c5c8dc37a867d6696bc04d4a6,1141.564197340021571724035818,WETH,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x6857642f123FAd16eCef413c80A154EE810a1706
0xc691505D759991cCcB9448BBb99d3C36920c930d,$++,$++,18495267,0x3f2b1a42f6223919bfacc22138417f1ef7dec19a604940258e202321243bae14,0,USDC,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ONLY_REMOVE_DUST_EXTERNAL_POSITION,0xAE7Dbb17bc40D53A6363409c6B1ED88d3cFdc31e
0xc380025Be5D1553FCBA302A13E2BECc97c180E53,SolidTide Investment,STIN,18499112,0x00a2cb01fbc77fd3eecfe51eb1c64f25e3710194a194e5e7d8818e89bd648062,0,DAI,CUMULATIVE_SLIPPAGE_TOLERANCE ALLOWED_ASSETS_FOR_REDEMPTION ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x65D9e7e6B57a1149E32dFC6A8eE02504A5d567a2
0xb87744Ed22b93D22ff1878eB809036362893c5fE,huipizda,HUI,18500393,0xa59cf1e8629d1b3ffb489472b11df2b377f4a65c3e081eb7e870114bdd615436,0,USDT,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0xD711193C2068575BCfaDf3D51B98A0f573cC6492
0x8296af3c6a4c26E5E379B7486daC33e280658f51,Adjacent,ADJ,18507816,0x2edc2a158699abc8e1b683bf7e0d88e75cb30deb4dbd8cc5780427ec1a5ec46e,0,USDC,MIN_MAX_INVESTMENT CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x33F17fCB22D3058c1Ef7A7Fb6268d8Cbb2714c63
0x762821480508632b3Ed777D5111A181ec6A5F49e,Pedra Azul Global,PAG,18519215,0xb5dd27f9520146f2be8298fd7506887bc969c6daeac9e62a7fe339cac3a29013,0.009714699217904018,DAI,ALLOWED_SHARES_TRANSFER_RECIPIENTS ALLOWED_ASSETS_FOR_REDEMPTION,0x6c3c60B764A8ae44DB6991ec4804eBDd99bF9667
0x16F0B0a009A8b4cF9401180802774b94cAdE2e35,Golbaharian-1,GOL,18526036,0x9758044637cd78481998184b3d886fdd244d42096db8efaab5ac14029790f299,21090.164078725055183351,DAI,ALLOWED_DEPOSIT_RECIPIENTS MIN_MAX_INVESTMENT CUMULATIVE_SLIPPAGE_TOLERANCE ALLOWED_SHARES_TRANSFER_RECIPIENTS ALLOWED_ASSETS_FOR_REDEMPTION,0x55D6CF49F43ebC38ba371610cbba5f90Df5d9fd4
0x6aa3C55C191bDBd46231bA2095397dB33C87240D,GNC Multicap,GNCM,18562830,0x1fd01f27e0f564d5881a8c2c89e8dffd4754201fa0e2bb455f63cd4ff19e7fc6,2277.640411193821356635,DAI,MIN_MAX_INVESTMENT CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS,0x49DCF4292EA316Fa58483b1A4B53c0086965F9fe
0x0b648c1CC9DFfcD81158387E6edD93453cA8271B,Omega Investments DAO,Omega,18566169,0xae9e173fd0f65242e604449b92de4b79cf6c6650c1ecc22f91834b2e7e90eaae,12.380916,USDC,ALLOWED_DEPOSIT_RECIPIENTS ALLOWED_SHARES_TRANSFER_RECIPIENTS,0x8A8bb1322bAE82b8f1AC9Cd2d81C79a170FC0811
0xd02c36C014734Ce4dfc81Bc859Aa4d8cC6Bbc889,The DAO,DAO,18593406,0x2a69e8e47a567994993c81165abc00bc2988a75ef6211cb77cd0b53f05de8ef9,0,DAI,,0x47d80912400ef8f8224531EBEB1ce8f2ACf4b75a
0x8D438d8a3fa3424C2bA5dF1fF1B79Af5dBBD151c,DeFund : Ethernal ,DFETH,18607823,0xa87179111854a730efb6b5b4286fc8cf3fe3a00f32829d86c567b5ddda8c67c9,0E-8,WETH,CUMULATIVE_SLIPPAGE_TOLERANCE,0xB409e7B81687bB5185be9180887004F1dbe00730
0x76a92d05ce8f5346DE5851CCF0cEd82aF0F4c8Ba,[algo]zeus,ZEUS,18627428,0x0910db0dd2178cc534e043db708e44e5500200f37d3c8b95c7f802a3d87a9fd9,92752.93131,USDT,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0xA1D5D683b5C6cB048ab202eB97E90A3DE2Ed5A1f
0xB0E532eE678974AC1c354d7E8C0E2fD71E0d16a5,CM Stable Yield,CMSY1,18701719,0xc5e94c3be1b729ee8a3ccc3a7e3a82ced4f4531b1d75cd8deac8ee2c258c9bc8,0.19625990579538450307696458,WETH,ALLOWED_DEPOSIT_RECIPIENTS ALLOWED_ADAPTERS CUMULATIVE_SLIPPAGE_TOLERANCE ALLOWED_SHARES_TRANSFER_RECIPIENTS ALLOWED_ASSETS_FOR_REDEMPTION ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x3dd49b01607Dd36F6d459374B7d6157D8BAfb5A0
0xd67e7c63Db6c6aEc5Bb9D2d05F292cC49Cbeb15b,Verse Lex Capital,VLEX,18777534,0x6fd0ee6dd0e401718d788271578a834965f0cefeb43312e80ef91f8ebf35ed7b,0,USDC,MIN_MAX_INVESTMENT,0xd289986c25Ae3f4644949e25bC369e9d8e0caeaD
0xE07083C93c9AbF5A83e216aCA8b4bf7911687A34,test,ENZF,18823725,0x43c1b5e4dc655f7e2e36b79c0a4224a6c5f3e8a91a743cdc1245d0a03fd66b5b,0,stETH,,0x0fc59C9C998537c940a9Dfc7DacDe533a9c496Fe
0x9A7BAEa4Bf95A1d636739ba06415CC25E0E7B9fd,NRKs pensjonsfond,NRK,18972159,0x7d5146b5ae87c8eeaf87783b671ade26a61c069cecee1cd0a9bbb17e16a37dbf,37.226401,USDC,CUMULATIVE_SLIPPAGE_TOLERANCE ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ALLOWED_EXTERNAL_POSITION_TYPES ONLY_REMOVE_DUST_EXTERNAL_POSITION,0xbb57f06E8c7dBc253b06e3d4B4Bd89eB677Ab7c5
0x5F8C9A3D1286f79DA1b333586675c2DeE84fc213,NRKs pensjonskasse for de som vil skjule kryptohandel,NRK,18972291,0x0ed55dd1f4dd506b4229207f25f991744816f530cc148cf3e35c189393c43332,64463.04649281763149694150938,WETH,ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ONLY_REMOVE_DUST_EXTERNAL_POSITION,0xbb57f06E8c7dBc253b06e3d4B4Bd89eB677Ab7c5
0x2a0D0E1c84621f13C25877516ed27Ab5d1E962b3,TheCryptoOracle,TCOR,18996769,0x0c8ea5de6ca66eabf9fbac409791e8ac474ed2906970ef7214dc347661f3d097,406.301803,USDC,ONLY_UNTRACK_DUST_OR_PRICELESS_ASSETS ONLY_REMOVE_DUST_EXTERNAL_POSITION,0x176b9E8E22204861963BE20bD2Efc139869e1ae7
0x115294b3a1703d75dBF497bFE386832755133822,Pilane Capital Bitcoin Index,PCOIN,19028961,0xcec81b8a89da6b7c36a27638902211686a8351f2b9b190669416d3b2765436af,0,DAI,,0x74Ec60283deBe201652144bAF94f069477cFc331
